id,rule
27619,?b 25 ?f ?f 34 ?a => ?a 33 ?b
27620,?f 25 ?a ?b 25 ?f => ?a 33 ?b
27621,?b 10 ?a ?a 23 ?b => ?a 33 ?b
27622,?f 30 ?b ?a 9 ?f => ?a 33 ?b
27623,?b 25 ?f ?f 32 ?a => ?a 33 ?b
27624,?f 20 ?a ?b 25 ?f => ?a 33 ?b
27625,?b 25 ?f ?a 26 ?f => ?a 33 ?b
27626,?b 25 ?f ?f 26 ?a => ?a 33 ?b
27627,?a 16 ?f ?b 25 ?f => ?a 33 ?b
27628,?a 24 ?f ?b 25 ?f => ?a 33 ?b
27629,?b 25 ?f ?a 29 ?f => ?a 33 ?b
27630,?a 25 ?f ?b 25 ?f => ?a 33 ?b
27631,?b 25 ?f ?a 34 ?f => ?a 33 ?b
27632,?b 25 ?f ?a 7 ?f => ?a 33 ?b
27633,?a 2 ?b ?b 3 ?a => ?a 33 ?b
27634,?b 25 ?f ?a 36 ?f => ?a 33 ?b
27635,?a 21 ?f ?b 25 ?f => ?a 33 ?b
27636,?b 25 ?f ?a 37 ?f => ?a 33 ?b
27637,?b 25 ?f ?a 32 ?f => ?a 33 ?b
27638,?b 25 ?f ?a 28 ?f => ?a 33 ?b
27639,?b 10 ?a ?b 23 ?a => ?a 33 ?b
27640,?b 22 ?a ?b 3 ?a => ?a 33 ?b
27641,?b 25 ?f ?a 27 ?f => ?a 33 ?b
27642,?a 15 ?f ?b 25 ?f => ?a 33 ?b
27643,?b 10 ?a ?a 13 ?b => ?a 33 ?b
27644,?b 10 ?a ?a 6 ?b => ?a 33 ?b
27645,?a 11 ?b ?b 3 ?a => ?a 33 ?b
27646,?b 25 ?f ?f 3 ?a => ?a 33 ?b
27647,?b 3 ?a ?a 39 ?b => ?a 33 ?b
27648,?f 10 ?a ?b 25 ?f => ?a 33 ?b
27649,?b 10 ?a ?a 22 ?b => ?a 33 ?b
27650,?a 20 ?f ?b 25 ?f => ?a 33 ?b
27651,?a 23 ?b ?b 3 ?a => ?a 33 ?b
27652,?b 25 ?f ?f 30 ?a => ?a 33 ?b
27653,?b 10 ?a ?a 39 ?b => ?a 33 ?b
27654,?a 14 ?b ?b 3 ?a => ?a 33 ?b
27655,?b 10 ?a ?a 38 ?b => ?a 33 ?b
27656,?b 25 ?f ?f 33 ?a => ?a 33 ?b
27657,?b 12 ?a ?b 3 ?a => ?a 33 ?b
27658,?a 10 ?f ?b 25 ?f => ?a 33 ?b
27659,?f 12 ?a ?b 25 ?f => ?a 33 ?b
27660,?b 25 ?f ?f 4 ?a => ?a 33 ?b
27661,?b 10 ?a ?b 13 ?a => ?a 33 ?b
27662,?b 13 ?a ?b 3 ?a => ?a 33 ?b
27663,?b 25 ?f ?a 30 ?f => ?a 33 ?b
27664,?b 19 ?a ?b 3 ?a => ?a 33 ?b
27665,?f 17 ?a ?b 25 ?f => ?a 33 ?b
27666,?b 25 ?f ?a 3 ?f => ?a 33 ?b
27667,?b 3 ?a ?a 31 ?b => ?a 33 ?b
27668,?a 18 ?b ?b 3 ?a => ?a 33 ?b
27669,?b 25 ?f ?f 39 ?a => ?a 33 ?b
27670,?b 10 ?a ?b 3 ?a => ?a 33 ?b
27671,?f 18 ?a ?b 25 ?f => ?a 33 ?b
27672,?b 10 ?a ?b 12 ?a => ?a 33 ?b
27673,?b 13 ?f ?a 7 ?f => ?a 33 ?b
27674,?b 10 ?a ?a 18 ?b => ?a 33 ?b
27675,?b 31 ?f ?a 7 ?f => ?a 33 ?b
27676,?b 23 ?f ?a 7 ?f => ?a 33 ?b
27677,?b 25 ?f ?a 33 ?f => ?a 33 ?b
27678,?b 14 ?f ?a 7 ?f => ?a 33 ?b
27679,?b 38 ?f ?a 7 ?f => ?a 33 ?b
27680,?b 3 ?a ?a 8 ?b => ?a 33 ?b
27681,?b 39 ?f ?a 7 ?f => ?a 33 ?b
27682,?b 10 ?a ?a 31 ?b => ?a 33 ?b
27683,?b 18 ?f ?a 7 ?f => ?a 33 ?b
27684,?b 10 ?a ?a 2 ?b => ?a 33 ?b
27685,?b 37 ?f ?a 7 ?f => ?a 33 ?b
27686,?b 20 ?f ?a 7 ?f => ?a 33 ?b
27687,?b 34 ?f ?a 7 ?f => ?a 33 ?b
27688,?b 3 ?a ?b 39 ?a => ?a 33 ?b
27689,?b 10 ?f ?a 7 ?f => ?a 33 ?b
27690,?a 7 ?f ?b 8 ?f => ?a 33 ?b
27691,?b 4 ?f ?a 7 ?f => ?a 33 ?b
27692,?b 3 ?f ?a 7 ?f => ?a 33 ?b
27693,?b 10 ?a ?a 14 ?b => ?a 33 ?b
27694,?b 25 ?f ?f 5 ?a => ?a 33 ?b
27695,?f 11 ?a ?b 25 ?f => ?a 33 ?b
27696,?b 3 ?a ?b 6 ?a => ?a 33 ?b
27697,?f 22 ?a ?b 25 ?f => ?a 33 ?b
27698,?b 25 ?f ?a 8 ?f => ?a 33 ?b
27699,?b 10 ?a ?a 11 ?b => ?a 33 ?b
27700,?a 17 ?f ?b 25 ?f => ?a 33 ?b
27701,?b 25 ?f ?a 4 ?f => ?a 33 ?b
27702,?f 2 ?b ?a 7 ?f => ?a 33 ?b
27703,?f 39 ?b ?a 7 ?f => ?a 33 ?b
27704,?f 31 ?b ?a 7 ?f => ?a 33 ?b
27705,?f 5 ?b ?a 7 ?f => ?a 33 ?b
27706,?f 30 ?b ?a 7 ?f => ?a 33 ?b
27707,?f 4 ?b ?a 7 ?f => ?a 33 ?b
27708,?f 13 ?b ?a 7 ?f => ?a 33 ?b
27709,?a 18 ?f ?b 25 ?f => ?a 33 ?b
27710,?f 23 ?b ?a 7 ?f => ?a 33 ?b
27711,?f 33 ?b ?a 7 ?f => ?a 33 ?b
27712,?f 2 ?a ?b 25 ?f => ?a 33 ?b
27713,?b 10 ?a ?b 6 ?a => ?a 33 ?b
27714,?b 25 ?f ?f 8 ?a => ?a 33 ?b
27715,?b 6 ?f ?a 7 ?f => ?a 33 ?b
27716,?b 2 ?f ?a 7 ?f => ?a 33 ?b
27717,?b 11 ?f ?a 7 ?f => ?a 33 ?b
27718,?b 5 ?f ?a 7 ?f => ?a 33 ?b
27719,?b 19 ?f ?a 7 ?f => ?a 33 ?b
27720,?b 17 ?f ?a 7 ?f => ?a 33 ?b
27721,?b 22 ?f ?a 7 ?f => ?a 33 ?b
27722,?b 12 ?f ?a 7 ?f => ?a 33 ?b
27723,?b 36 ?f ?a 7 ?f => ?a 33 ?b
27724,?b 30 ?f ?a 7 ?f => ?a 33 ?b
27725,?b 28 ?f ?a 7 ?f => ?a 33 ?b
27726,?b 29 ?f ?a 7 ?f => ?a 33 ?b
27727,?b 33 ?f ?a 7 ?f => ?a 33 ?b
27728,?b 10 ?a ?b 19 ?a => ?a 33 ?b
27729,?f 6 ?b ?a 7 ?f => ?a 33 ?b
27730,?f 18 ?b ?a 7 ?f => ?a 33 ?b
27731,?a 7 ?f ?f 8 ?b => ?a 33 ?b
27732,?f 17 ?b ?a 7 ?f => ?a 33 ?b
27733,?f 11 ?b ?a 7 ?f => ?a 33 ?b
27734,?f 22 ?b ?a 7 ?f => ?a 33 ?b
27735,?f 14 ?b ?a 7 ?f => ?a 33 ?b
27736,?f 12 ?b ?a 7 ?f => ?a 33 ?b
27737,?f 19 ?b ?a 7 ?f => ?a 33 ?b
27738,?f 38 ?b ?a 7 ?f => ?a 33 ?b
27739,?f 3 ?b ?a 7 ?f => ?a 33 ?b
27740,?f 20 ?b ?a 7 ?f => ?a 33 ?b
27741,?f 10 ?b ?a 7 ?f => ?a 33 ?b
27742,?f 37 ?b ?a 7 ?f => ?a 33 ?b
27743,?f 15 ?b ?a 7 ?f => ?a 33 ?b
27744,?f 34 ?b ?a 7 ?f => ?a 33 ?b
27745,?f 28 ?b ?a 7 ?f => ?a 33 ?b
27746,?f 27 ?b ?a 7 ?f => ?a 33 ?b
27747,?f 25 ?b ?a 7 ?f => ?a 33 ?b
27748,?f 32 ?b ?a 7 ?f => ?a 33 ?b
27749,?f 21 ?b ?a 7 ?f => ?a 33 ?b
27750,?f 29 ?b ?a 7 ?f => ?a 33 ?b
27751,?f 26 ?b ?a 7 ?f => ?a 33 ?b
27752,?f 24 ?b ?a 7 ?f => ?a 33 ?b
27753,?f 36 ?b ?a 7 ?f => ?a 33 ?b
27754,?a 12 ?f ?b 25 ?f => ?a 33 ?b
27755,?a 16 ?f ?b 36 ?f => ?a 33 ?b
27756,?b 3 ?a ?a 5 ?b => ?a 33 ?b
27757,?a 16 ?f ?b 29 ?f => ?a 33 ?b
27758,?a 16 ?f ?b 34 ?f => ?a 33 ?b
27759,?a 16 ?f ?b 20 ?f => ?a 33 ?b
27760,?b 10 ?f ?a 16 ?f => ?a 33 ?b
27761,?a 16 ?f ?b 30 ?f => ?a 33 ?b
27762,?a 16 ?f ?b 6 ?f => ?a 33 ?b
27763,?a 16 ?f ?b 3 ?f => ?a 33 ?b
27764,?f 23 ?a ?b 25 ?f => ?a 33 ?b
27765,?a 16 ?f ?b 33 ?f => ?a 33 ?b
27766,?a 19 ?b ?b 3 ?a => ?a 33 ?b
27767,?a 16 ?f ?b 4 ?f => ?a 33 ?b
27768,?a 13 ?b ?b 3 ?a => ?a 33 ?b
27769,?a 16 ?f ?b 18 ?f => ?a 33 ?b
27770,?a 16 ?f ?b 39 ?f => ?a 33 ?b
27771,?a 16 ?f ?b 5 ?f => ?a 33 ?b
27772,?a 16 ?f ?f 37 ?b => ?a 33 ?b
27773,?a 22 ?b ?b 3 ?a => ?a 33 ?b
27774,?a 16 ?f ?f 34 ?b => ?a 33 ?b
27775,?a 22 ?f ?b 25 ?f => ?a 33 ?b
27776,?a 16 ?f ?f 28 ?b => ?a 33 ?b
27777,?b 14 ?f ?a 16 ?f => ?a 33 ?b
27778,?b 13 ?f ?a 16 ?f => ?a 33 ?b
27779,?a 16 ?f ?f 3 ?b => ?a 33 ?b
27780,?a 11 ?f ?b 25 ?f => ?a 33 ?b
27781,?a 16 ?f ?f 8 ?b => ?a 33 ?b
27782,?f 15 ?b ?a 16 ?f => ?a 33 ?b
27783,?a 16 ?f ?f 5 ?b => ?a 33 ?b
27784,?a 16 ?f ?f 25 ?b => ?a 33 ?b
27785,?a 16 ?f ?f 21 ?b => ?a 33 ?b
27786,?a 16 ?f ?f 24 ?b => ?a 33 ?b
27787,?f 13 ?a ?b 25 ?f => ?a 33 ?b
27788,?f 12 ?b ?a 16 ?f => ?a 33 ?b
27789,?a 16 ?f ?f 6 ?b => ?a 33 ?b
27790,?a 16 ?f ?f 19 ?b => ?a 33 ?b
27791,?b 25 ?f ?f 31 ?a => ?a 33 ?b
27792,?a 16 ?f ?f 31 ?b => ?a 33 ?b
27793,?a 16 ?f ?f 18 ?b => ?a 33 ?b
27794,?b 3 ?a ?a 38 ?b => ?a 33 ?b
27795,?b 15 ?f ?a 7 ?f => ?a 33 ?b
27796,?f 19 ?a ?b 25 ?f => ?a 33 ?b
27797,?b 25 ?f ?a 5 ?f => ?a 33 ?b
27798,?a 16 ?f ?b 37 ?f => ?a 33 ?b
27799,?a 16 ?f ?b 28 ?f => ?a 33 ?b
27800,?b 15 ?f ?a 16 ?f => ?a 33 ?b
27801,?b 25 ?f ?a 39 ?f => ?a 33 ?b
27802,?f 14 ?a ?b 25 ?f => ?a 33 ?b
27803,?a 16 ?f ?b 8 ?f => ?a 33 ?b
27804,?b 12 ?f ?a 16 ?f => ?a 33 ?b
27805,?a 16 ?f ?b 17 ?f => ?a 33 ?b
27806,?a 16 ?f ?b 19 ?f => ?a 33 ?b
27807,?a 16 ?f ?b 22 ?f => ?a 33 ?b
27808,?b 11 ?f ?a 16 ?f => ?a 33 ?b
27809,?a 16 ?f ?f 20 ?b => ?a 33 ?b
27810,?a 16 ?f ?b 2 ?f => ?a 33 ?b
27811,?a 16 ?f ?b 38 ?f => ?a 33 ?b
27812,?f 10 ?b ?a 16 ?f => ?a 33 ?b
27813,?a 16 ?f ?b 23 ?f => ?a 33 ?b
27814,?a 16 ?f ?f 30 ?b => ?a 33 ?b
27815,?a 16 ?f ?f 26 ?b => ?a 33 ?b
27816,?a 16 ?f ?f 33 ?b => ?a 33 ?b
27817,?a 16 ?f ?f 4 ?b => ?a 33 ?b
27818,?a 16 ?f ?f 27 ?b => ?a 33 ?b
27819,?a 16 ?f ?f 32 ?b => ?a 33 ?b
27820,?a 16 ?f ?f 17 ?b => ?a 33 ?b
27821,?a 16 ?f ?f 39 ?b => ?a 33 ?b
27822,?f 16 ?b ?a 16 ?f => ?a 33 ?b
27823,?a 16 ?f ?f 22 ?b => ?a 33 ?b
27824,?a 16 ?f ?f 2 ?b => ?a 33 ?b
27825,?f 11 ?b ?a 16 ?f => ?a 33 ?b
27826,?a 16 ?f ?f 38 ?b => ?a 33 ?b
27827,?a 16 ?f ?f 23 ?b => ?a 33 ?b
27828,?b 3 ?a ?a 6 ?b => ?a 33 ?b
27829,?f 13 ?b ?a 16 ?f => ?a 33 ?b
27830,?f 14 ?b ?a 16 ?f => ?a 33 ?b
27831,?a 19 ?f ?b 25 ?f => ?a 33 ?b
27832,?b 25 ?f ?a 38 ?f => ?a 33 ?b
27833,?f 16 ?a ?b 29 ?f => ?a 33 ?b
27834,?f 27 ?a ?b 29 ?f => ?a 33 ?b
27835,?f 24 ?a ?b 29 ?f => ?a 33 ?b
27836,?f 26 ?a ?b 29 ?f => ?a 33 ?b
27837,?a 16 ?f ?b 31 ?f => ?a 33 ?b
27838,?b 29 ?f ?f 34 ?a => ?a 33 ?b
27839,?a 14 ?f ?b 25 ?f => ?a 33 ?b
27840,?b 12 ?a ?a 13 ?b => ?a 33 ?b
27841,?b 25 ?f ?a 31 ?f => ?a 33 ?b
27842,?b 12 ?a ?a 31 ?b => ?a 33 ?b
27843,?b 12 ?a ?a 19 ?b => ?a 33 ?b
27844,?b 12 ?a ?a 38 ?b => ?a 33 ?b
27845,?b 12 ?a ?a 22 ?b => ?a 33 ?b
27846,?b 12 ?a ?a 18 ?b => ?a 33 ?b
27847,?f 28 ?a ?b 29 ?f => ?a 33 ?b
27848,?f 15 ?a ?b 29 ?f => ?a 33 ?b
27849,?b 12 ?a ?a 8 ?b => ?a 33 ?b
27850,?b 13 ?a ?a 8 ?b => ?a 33 ?b
27851,?b 12 ?a ?b 13 ?a => ?a 33 ?b
27852,?b 29 ?f ?f 37 ?a => ?a 33 ?b
27853,?b 13 ?a ?a 18 ?b => ?a 33 ?b
27854,?b 25 ?f ?a 6 ?f => ?a 33 ?b
27855,?f 20 ?a ?b 29 ?f => ?a 33 ?b
27856,?a 29 ?f ?b 29 ?f => ?a 33 ?b
27857,?a 28 ?f ?b 29 ?f => ?a 33 ?b
27858,?b 29 ?f ?a 36 ?f => ?a 33 ?b
27859,?a 15 ?f ?b 29 ?f => ?a 33 ?b
27860,?b 13 ?a ?a 22 ?b => ?a 33 ?b
27861,?a 21 ?f ?b 29 ?f => ?a 33 ?b
27862,?a 24 ?f ?b 29 ?f => ?a 33 ?b
27863,?a 26 ?f ?b 29 ?f => ?a 33 ?b
27864,?a 25 ?f ?b 29 ?f => ?a 33 ?b
27865,?b 29 ?f ?a 32 ?f => ?a 33 ?b
27866,?b 13 ?a ?a 6 ?b => ?a 33 ?b
27867,?b 13 ?a ?a 38 ?b => ?a 33 ?b
27868,?b 13 ?a ?a 19 ?b => ?a 33 ?b
27869,?b 25 ?f ?f 6 ?a => ?a 33 ?b
27870,?a 2 ?f ?b 25 ?f => ?a 33 ?b
27871,?a 16 ?f ?f 36 ?b => ?a 33 ?b
27872,?b 25 ?f ?f 38 ?a => ?a 33 ?b
27873,?a 16 ?f ?f 29 ?b => ?a 33 ?b
27874,?b 29 ?f ?f 9 ?a => ?a 33 ?b
27875,?b 29 ?f ?f 7 ?a => ?a 33 ?b
27876,?f 21 ?a ?b 29 ?f => ?a 33 ?b
27877,?b 12 ?a ?a 6 ?b => ?a 33 ?b
27878,?b 29 ?f ?f 32 ?a => ?a 33 ?b
27879,?a 23 ?f ?b 25 ?f => ?a 33 ?b
27880,?b 13 ?f ?a 24 ?f => ?a 33 ?b
27881,?a 13 ?f ?b 25 ?f => ?a 33 ?b
27882,?f 25 ?a ?b 29 ?f => ?a 33 ?b
27883,?b 29 ?f ?f 36 ?a => ?a 33 ?b
27884,?b 12 ?a ?b 6 ?a => ?a 33 ?b
27885,?b 29 ?f ?a 34 ?f => ?a 33 ?b
27886,?b 29 ?f ?a 37 ?f => ?a 33 ?b
27887,?a 27 ?f ?b 29 ?f => ?a 33 ?b
27888,?a 20 ?f ?b 29 ?f => ?a 33 ?b
27889,?b 14 ?f ?a 24 ?f => ?a 33 ?b
27890,?b 19 ?f ?a 24 ?f => ?a 33 ?b
27891,?b 2 ?f ?a 24 ?f => ?a 33 ?b
27892,?a 10 ?f ?b 29 ?f => ?a 33 ?b
27893,?a 24 ?f ?b 38 ?f => ?a 33 ?b
27894,?a 24 ?f ?b 34 ?f => ?a 33 ?b
27895,?b 22 ?f ?a 24 ?f => ?a 33 ?b
27896,?b 15 ?f ?a 24 ?f => ?a 33 ?b
27897,?a 24 ?f ?b 28 ?f => ?a 33 ?b
27898,?b 10 ?f ?a 24 ?f => ?a 33 ?b
27899,?b 20 ?f ?a 24 ?f => ?a 33 ?b
27900,?a 24 ?f ?b 3 ?f => ?a 33 ?b
27901,?a 24 ?f ?b 30 ?f => ?a 33 ?b
27902,?a 24 ?f ?b 8 ?f => ?a 33 ?b
27903,?a 24 ?f ?b 39 ?f => ?a 33 ?b
27904,?b 29 ?f ?a 30 ?f => ?a 33 ?b
27905,?b 17 ?f ?a 24 ?f => ?a 33 ?b
27906,?b 18 ?f ?a 24 ?f => ?a 33 ?b
27907,?f 29 ?a ?b 29 ?f => ?a 33 ?b
27908,?b 29 ?f ?f 33 ?a => ?a 33 ?b
27909,?b 29 ?f ?a 3 ?f => ?a 33 ?b
27910,?a 24 ?f ?b 5 ?f => ?a 33 ?b
27911,?a 24 ?f ?f 8 ?b => ?a 33 ?b
27912,?a 24 ?f ?f 4 ?b => ?a 33 ?b
27913,?a 24 ?f ?f 5 ?b => ?a 33 ?b
27914,?a 24 ?f ?f 36 ?b => ?a 33 ?b
27915,?f 22 ?b ?a 24 ?f => ?a 33 ?b
27916,?f 2 ?b ?a 24 ?f => ?a 33 ?b
27917,?f 20 ?b ?a 24 ?f => ?a 33 ?b
27918,?f 11 ?b ?a 24 ?f => ?a 33 ?b
27919,?f 15 ?b ?a 24 ?f => ?a 33 ?b
27920,?a 24 ?f ?f 29 ?b => ?a 33 ?b
27921,?a 24 ?f ?f 33 ?b => ?a 33 ?b
27922,?f 17 ?b ?a 24 ?f => ?a 33 ?b
27923,?a 24 ?f ?f 38 ?b => ?a 33 ?b
27924,?a 24 ?f ?f 7 ?b => ?a 33 ?b
27925,?f 14 ?b ?a 24 ?f => ?a 33 ?b
27926,?a 24 ?f ?f 31 ?b => ?a 33 ?b
27927,?a 24 ?f ?f 26 ?b => ?a 33 ?b
27928,?a 24 ?f ?f 32 ?b => ?a 33 ?b
27929,?a 24 ?f ?f 27 ?b => ?a 33 ?b
27930,?f 24 ?b ?a 24 ?f => ?a 33 ?b
27931,?f 21 ?b ?a 24 ?f => ?a 33 ?b
27932,?b 29 ?f ?f 4 ?a => ?a 33 ?b
27933,?b 29 ?f ?a 33 ?f => ?a 33 ?b
27934,?b 29 ?f ?f 8 ?a => ?a 33 ?b
27935,?f 12 ?a ?b 29 ?f => ?a 33 ?b
27936,?f 18 ?a ?b 29 ?f => ?a 33 ?b
27937,?b 29 ?f ?a 4 ?f => ?a 33 ?b
27938,?b 29 ?f ?f 39 ?a => ?a 33 ?b
27939,?f 10 ?a ?b 29 ?f => ?a 33 ?b
27940,?a 12 ?f ?b 29 ?f => ?a 33 ?b
27941,?b 13 ?a ?a 31 ?b => ?a 33 ?b
27942,?a 21 ?f ?b 31 ?f => ?a 33 ?b
27943,?b 29 ?f ?f 3 ?a => ?a 33 ?b
27944,?b 29 ?f ?f 30 ?a => ?a 33 ?b
27945,?a 24 ?f ?b 6 ?f => ?a 33 ?b
27946,?b 23 ?f ?a 24 ?f => ?a 33 ?b
27947,?a 18 ?b ?a 31 ?b => ?a 33 ?b
27948,?a 24 ?f ?b 31 ?f => ?a 33 ?b
27949,?b 13 ?a ?b 6 ?a => ?a 33 ?b
27950,?b 11 ?f ?a 24 ?f => ?a 33 ?b
27951,?b 11 ?f ?a 21 ?f => ?a 33 ?b
27952,?a 24 ?f ?b 37 ?f => ?a 33 ?b
27953,?b 14 ?f ?a 21 ?f => ?a 33 ?b
27954,?a 24 ?f ?b 33 ?f => ?a 33 ?b
27955,?a 21 ?f ?b 38 ?f => ?a 33 ?b
27956,?a 24 ?f ?b 4 ?f => ?a 33 ?b
27957,?b 12 ?f ?a 24 ?f => ?a 33 ?b
27958,?f 18 ?b ?a 24 ?f => ?a 33 ?b
27959,?a 24 ?f ?f 37 ?b => ?a 33 ?b
27960,?a 24 ?f ?f 39 ?b => ?a 33 ?b
27961,?a 24 ?f ?f 34 ?b => ?a 33 ?b
27962,?a 24 ?f ?f 28 ?b => ?a 33 ?b
27963,?a 24 ?f ?f 30 ?b => ?a 33 ?b
27964,?f 10 ?b ?a 24 ?f => ?a 33 ?b
27965,?f 19 ?b ?a 24 ?f => ?a 33 ?b
27966,?a 24 ?f ?f 3 ?b => ?a 33 ?b
27967,?f 13 ?b ?a 24 ?f => ?a 33 ?b
27968,?f 16 ?b ?a 24 ?f => ?a 33 ?b
27969,?f 23 ?b ?a 24 ?f => ?a 33 ?b
27970,?f 12 ?b ?a 24 ?f => ?a 33 ?b
27971,?a 24 ?f ?f 6 ?b => ?a 33 ?b
27972,?f 17 ?a ?b 29 ?f => ?a 33 ?b
27973,?b 29 ?f ?a 8 ?f => ?a 33 ?b
27974,?a 17 ?f ?b 29 ?f => ?a 33 ?b
27975,?a 31 ?b ?a 8 ?b => ?a 33 ?b
27976,?a 21 ?f ?b 23 ?f => ?a 33 ?b
27977,?b 19 ?f ?a 21 ?f => ?a 33 ?b
27978,?b 20 ?f ?a 21 ?f => ?a 33 ?b
27979,?b 12 ?f ?a 21 ?f => ?a 33 ?b
27980,?b 17 ?f ?a 21 ?f => ?a 33 ?b
27981,?b 13 ?f ?a 21 ?f => ?a 33 ?b
27982,?a 21 ?f ?b 6 ?f => ?a 33 ?b
27983,?a 21 ?f ?f 28 ?b => ?a 33 ?b
27984,?a 21 ?f ?b 3 ?f => ?a 33 ?b
27985,?f 15 ?b ?a 21 ?f => ?a 33 ?b
27986,?a 21 ?f ?b 30 ?f => ?a 33 ?b
27987,?b 2 ?f ?a 21 ?f => ?a 33 ?b
27988,?a 21 ?f ?f 29 ?b => ?a 33 ?b
27989,?a 31 ?b ?a 38 ?b => ?a 33 ?b
27990,?f 11 ?a ?b 29 ?f => ?a 33 ?b
27991,?a 21 ?f ?b 22 ?f => ?a 33 ?b
27992,?b 29 ?f ?a 39 ?f => ?a 33 ?b
27993,?a 24 ?f ?b 36 ?f => ?a 33 ?b
27994,?a 21 ?f ?b 34 ?f => ?a 33 ?b
27995,?a 21 ?f ?b 33 ?f => ?a 33 ?b
27996,?a 21 ?f ?b 36 ?f => ?a 33 ?b
27997,?a 21 ?f ?b 39 ?f => ?a 33 ?b
27998,?b 29 ?f ?f 5 ?a => ?a 33 ?b
27999,?f 16 ?b ?a 21 ?f => ?a 33 ?b
28000,?a 21 ?f ?b 37 ?f => ?a 33 ?b
28001,?a 24 ?f ?f 25 ?b => ?a 33 ?b
28002,?a 21 ?f ?b 5 ?f => ?a 33 ?b
28003,?a 13 ?b ?a 31 ?b => ?a 33 ?b
28004,?a 22 ?b ?a 31 ?b => ?a 33 ?b
28005,?b 18 ?f ?a 21 ?f => ?a 33 ?b
28006,?a 21 ?f ?f 30 ?b => ?a 33 ?b
28007,?a 21 ?f ?f 3 ?b => ?a 33 ?b
28008,?b 29 ?f ?a 5 ?f => ?a 33 ?b
28009,?a 21 ?f ?b 28 ?f => ?a 33 ?b
28010,?a 21 ?f ?f 36 ?b => ?a 33 ?b
28011,?a 21 ?f ?f 34 ?b => ?a 33 ?b
28012,?a 21 ?f ?f 37 ?b => ?a 33 ?b
28013,?a 21 ?f ?f 4 ?b => ?a 33 ?b
28014,?f 20 ?b ?a 21 ?f => ?a 33 ?b
28015,?a 21 ?f ?f 27 ?b => ?a 33 ?b
28016,?f 2 ?a ?b 29 ?f => ?a 33 ?b
28017,?a 21 ?f ?b 4 ?f => ?a 33 ?b
28018,?a 21 ?f ?f 7 ?b => ?a 33 ?b
28019,?f 10 ?b ?a 21 ?f => ?a 33 ?b
28020,?f 21 ?b ?a 21 ?f => ?a 33 ?b
28021,?f 18 ?b ?a 21 ?f => ?a 33 ?b
28022,?a 19 ?b ?a 31 ?b => ?a 33 ?b
28023,?a 21 ?f ?f 25 ?b => ?a 33 ?b
28024,?a 21 ?f ?f 26 ?b => ?a 33 ?b
28025,?a 21 ?f ?f 39 ?b => ?a 33 ?b
28026,?b 15 ?f ?a 21 ?f => ?a 33 ?b
28027,?a 31 ?b ?a 6 ?b => ?a 33 ?b
28028,?a 21 ?f ?f 33 ?b => ?a 33 ?b
28029,?a 21 ?f ?f 5 ?b => ?a 33 ?b
28030,?a 21 ?f ?f 32 ?b => ?a 33 ?b
28031,?a 21 ?f ?b 8 ?f => ?a 33 ?b
28032,?f 13 ?b ?a 21 ?f => ?a 33 ?b
28033,?b 29 ?f ?f 38 ?a => ?a 33 ?b
28034,?f 2 ?b ?a 21 ?f => ?a 33 ?b
28035,?b 15 ?f ?a 27 ?f => ?a 33 ?b
28036,?f 11 ?b ?a 21 ?f => ?a 33 ?b
28037,?a 27 ?f ?b 36 ?f => ?a 33 ?b
28038,?a 22 ?f ?b 29 ?f => ?a 33 ?b
28039,?a 27 ?f ?b 37 ?f => ?a 33 ?b
28040,?a 21 ?f ?f 31 ?b => ?a 33 ?b
28041,?a 21 ?f ?f 23 ?b => ?a 33 ?b
28042,?a 21 ?f ?f 6 ?b => ?a 33 ?b
28043,?f 14 ?b ?a 21 ?f => ?a 33 ?b
28044,?a 27 ?f ?b 3 ?f => ?a 33 ?b
28045,?a 27 ?f ?b 5 ?f => ?a 33 ?b
28046,?a 2 ?f ?b 29 ?f => ?a 33 ?b
28047,?a 27 ?f ?b 8 ?f => ?a 33 ?b
28048,?a 27 ?f ?b 39 ?f => ?a 33 ?b
28049,?a 27 ?f ?b 4 ?f => ?a 33 ?b
28050,?f 19 ?a ?b 29 ?f => ?a 33 ?b
28051,?b 12 ?f ?a 27 ?f => ?a 33 ?b
28052,?a 27 ?f ?b 38 ?f => ?a 33 ?b
28053,?a 27 ?f ?f 37 ?b => ?a 33 ?b
28054,?b 19 ?f ?a 27 ?f => ?a 33 ?b
28055,?a 27 ?f ?f 33 ?b => ?a 33 ?b
28056,?f 10 ?b ?a 27 ?f => ?a 33 ?b
28057,?a 27 ?f ?f 30 ?b => ?a 33 ?b
28058,?a 27 ?f ?f 29 ?b => ?a 33 ?b
28059,?a 27 ?f ?f 36 ?b => ?a 33 ?b
28060,?a 27 ?f ?f 34 ?b => ?a 33 ?b
28061,?a 27 ?f ?f 39 ?b => ?a 33 ?b
28062,?b 29 ?f ?a 38 ?f => ?a 33 ?b
28063,?a 27 ?f ?f 4 ?b => ?a 33 ?b
28064,?f 24 ?b ?a 27 ?f => ?a 33 ?b
28065,?f 25 ?b ?a 27 ?f => ?a 33 ?b
28066,?f 27 ?b ?a 27 ?f => ?a 33 ?b
28067,?f 21 ?b ?a 27 ?f => ?a 33 ?b
28068,?f 17 ?b ?a 27 ?f => ?a 33 ?b
28069,?f 22 ?b ?a 27 ?f => ?a 33 ?b
